model,seed,pollutant,horizon,RMSE,MAE,R2,sMAPE,n
two_stage_knn,43.0,PM2.5,24,76.76017761230469,52.131004333496094,0.27037750684626294,67.21745300292969,4295
two_stage_knn,43.0,PM2.5,72,88.16728973388672,60.51741409301758,0.03401950477305282,75.9219970703125,4294
two_stage_knn,43.0,PM10,6,59.528133392333984,36.79146957397461,0.5747965528131262,51.50336456298828,4295
two_stage_knn,43.0,PM10,24,93.13412475585938,62.805973052978516,0.20578778599552938,60.271827697753906,4310
two_stage_knn,43.0,PM10,72,102.80713653564453,70.47188568115234,0.03202011150766593,65.90133666992188,4309
two_stage_knn,43.0,NO2,6,23.330354690551758,17.805252075195312,0.4792582472781659,46.45709991455078,4083
two_stage_knn,43.0,NO2,24,31.743703842163086,24.12651252746582,0.2834492854089956,47.920963287353516,4295
two_stage_knn,43.0,NO2,72,34.6452522277832,25.826772689819336,0.13549897767318753,51.01795196533203,4294
two_stage_knn,43.0,O3,6,22.787582397460938,17.073392868041992,0.3808096109103065,85.0242919921875,4211
two_stage_knn,43.0,O3,24,32.465972900390625,25.674922943115234,0.39651998686588674,77.65058898925781,4238
two_stage_knn,43.0,O3,72,33.912437438964844,27.242935180664062,0.3403789996691591,79.0123519897461,4237
two_stage_knn,43.0,CO,6,827.3286743164062,489.4792785644531,0.5941882617051423,43.402164459228516,4238
two_stage_knn,43.0,CO,24,1081.13134765625,671.22021484375,0.361397557750758,51.04482650756836,4265
two_stage_knn,43.0,CO,72,1230.6080322265625,763.8667602539062,0.1695076539532091,56.281394958496094,4264
two_stage_knn,43.0,SO2,6,9.419870376586914,5.634554862976074,0.456494720142668,79.46464538574219,3414
two_stage_knn,43.0,SO2,24,11.887216567993164,7.905988693237305,0.23878414047089502,75.4146957397461,3453
two_stage_knn,43.0,SO2,72,12.574108123779297,8.234493255615234,0.13029191875290558,81.75431823730469,3452
two_stage_knn,44.0,PM2.5,6,49.239044189453125,30.543964385986328,0.6371892770071538,63.934814453125,4282
two_stage_knn,44.0,PM2.5,24,77.31402587890625,51.91354751586914,0.25981063189513187,67.00611114501953,4295
two_stage_knn,44.0,PM2.5,72,86.21704864501953,59.896026611328125,0.07628156346563941,75.27811431884766,4294
two_stage_knn,44.0,PM10,6,58.89887619018555,36.412513732910156,0.5837384844008737,57.23259353637695,4295
two_stage_knn,44.0,PM10,24,93.19316101074219,61.726768493652344,0.20478063815205538,59.03292465209961,4310
two_stage_knn,44.0,PM10,72,101.29367065429688,71.8646240234375,0.060310378306504986,65.64579010009766,4309
two_stage_knn,44.0,NO2,6,22.268203735351562,16.120765686035156,0.525594067983963,41.09716796875,4083
two_stage_knn,44.0,NO2,24,30.69402313232422,22.878976821899414,0.3300546770170185,45.69019317626953,4295
two_stage_knn,44.0,NO2,72,32.75059509277344,24.92465591430664,0.22746796737276265,50.50220489501953,4294
two_stage_knn,44.0,O3,6,22.740989685058594,17.366329193115234,0.3833391406140162,83.3622055053711,4211
two_stage_knn,44.0,O3,24,32.57380676269531,25.81540870666504,0.39250443641083677,77.2630615234375,4238
two_stage_knn,44.0,O3,72,33.2193489074707,26.234535217285156,0.3670655709388464,77.4722671508789,4237
two_stage_knn,44.0,CO,6,806.3922119140625,468.8550720214844,0.6144674026066397,41.100284576416016,4238
two_stage_knn,44.0,CO,24,1089.8568115234375,674.890625,0.3510478967785977,50.673805236816406,4265
two_stage_knn,44.0,CO,72,1194.510009765625,758.2000732421875,0.21751562431064375,56.28413391113281,4264
two_stage_knn,44.0,SO2,6,9.915985107421875,6.250483512878418,0.3977377774767651,77.61531829833984,3414
two_stage_knn,44.0,SO2,24,12.931714057922363,8.590752601623535,0.0991352202024417,79.69062042236328,3453
two_stage_knn,44.0,SO2,72,12.317938804626465,8.7378568649292,0.16536759342511553,75.07979583740234,3452
two_stage_saits,42.0,PM2.5,6,50.426849365234375,32.13114929199219,0.6194738019646979,53.70640182495117,4282
two_stage_saits,42.0,PM2.5,24,76.42015838623047,53.140716552734375,0.2768270520855701,66.70365142822266,4295
two_stage_saits,42.0,PM2.5,72,87.38123321533203,60.518028259277344,0.0511671539695876,76.95286560058594,4294
two_stage_saits,42.0,PM10,6,62.911651611328125,41.82927322387695,0.5250866233209224,53.54304885864258,4295
two_stage_saits,42.0,PM10,24,93.71284484863281,65.62073516845703,0.19588702642828337,60.35791778564453,4310
two_stage_saits,42.0,PM10,72,102.02306365966797,71.53216552734375,0.04672864937657384,65.91209411621094,4309
two_stage_saits,42.0,NO2,6,22.58402442932129,16.826995849609375,0.5120420705820494,41.655879974365234,4083
two_stage_saits,42.0,NO2,24,30.53428077697754,23.07550811767578,0.3370097319941221,46.35997772216797,4295
two_stage_saits,42.0,NO2,72,32.64976501464844,24.981643676757812,0.2322174679505996,50.503700256347656,4294
two_stage_saits,42.0,O3,6,22.787290573120117,16.791839599609375,0.380825468255365,83.26681518554688,4211
two_stage_saits,42.0,O3,24,31.558517456054688,24.601428985595703,0.4297841348639173,75.83893585205078,4238
two_stage_saits,42.0,O3,72,33.81169509887695,26.896018981933594,0.34429216827511666,78.08682250976562,4237
two_stage_saits,42.0,CO,6,850.3968505859375,497.0417785644531,0.5712424790632147,44.90376281738281,4238
two_stage_saits,42.0,CO,24,1111.900146484375,706.4346923828125,0.3245311783553183,52.665489196777344,4265
two_stage_saits,42.0,CO,72,1229.702392578125,774.6150512695312,0.17072967884806478,57.38323211669922,4264
two_stage_saits,42.0,SO2,6,9.552990913391113,5.909572601318359,0.44102467985132165,87.15570068359375,3414
two_stage_saits,42.0,SO2,24,12.9839506149292,9.389211654663086,0.09184255917876638,78.66184997558594,3453
two_stage_saits,42.0,SO2,72,13.462045669555664,9.837458610534668,0.0031237314353846912,84.08588409423828,3452
two_stage_saits,43.0,PM2.5,6,51.140541076660156,31.822046279907227,0.6086263895677411,63.48478317260742,4282
two_stage_saits,43.0,PM2.5,24,77.16829681396484,53.12516784667969,0.2625983231297703,67.93196105957031,4295
two_stage_saits,43.0,PM2.5,72,89.64412689208984,60.936180114746094,0.0013874763187912142,76.82381439208984,4294
two_stage_saits,43.0,PM10,6,59.73672866821289,36.521358489990234,0.5718113644343631,50.78914260864258,4295
two_stage_saits,43.0,PM10,24,92.91378021240234,62.70869445800781,0.20954139167743402,60.27212142944336,4310
two_stage_saits,43.0,PM10,72,102.53267669677734,70.29117584228516,0.037181464358524874,65.54781341552734,4309
two_stage_saits,43.0,NO2,6,22.88970947265625,17.214977264404297,0.4987431921197941,44.79518127441406,4083
two_stage_saits,43.0,NO2,24,30.995676040649414,23.599523544311523,0.31682185213107417,46.80830001831055,4295
two_stage_saits,43.0,NO2,72,33.8689079284668,25.42217254638672,0.17380897668356843,50.37063980102539,4294
two_stage_saits,43.0,O3,6,26.27628517150879,21.64006233215332,0.1767047672417833,89.41261291503906,4211
two_stage_saits,43.0,O3,24,32.089637756347656,25.132429122924805,0.4104294883403673,76.36420440673828,4238
two_stage_saits,43.0,O3,72,33.482452392578125,26.704710006713867,0.3569999658871058,78.12397766113281,4237
two_stage_saits,43.0,CO,6,814.3521728515625,488.3712463378906,0.6068185935113138,42.51885986328125,4238
two_stage_saits,43.0,CO,24,1093.5579833984375,672.8619995117188,0.34663277251845537,50.379119873046875,4265
two_stage_saits,43.0,CO,72,1235.163818359375,796.323486328125,0.16334728672676047,58.52067947387695,4264
two_stage_saits,43.0,SO2,6,10.175130844116211,6.482575416564941,0.3658472642655721,114.9404525756836,3414
two_stage_saits,43.0,SO2,24,11.972434997558594,7.992170333862305,0.22783091307446823,80.28302764892578,3453
two_stage_saits,43.0,SO2,72,12.56389331817627,8.275045394897461,0.1317042457251738,90.99243927001953,3452
two_stage_saits,44.0,PM2.5,6,49.264469146728516,30.107376098632812,0.6368145016399742,58.01426696777344,4282
two_stage_saits,44.0,PM2.5,24,76.24543762207031,52.206153869628906,0.2801301879772865,65.99908447265625,4295
two_stage_saits,44.0,PM2.5,72,86.12232208251953,59.49869918823242,0.07831010801849259,74.34712982177734,4294
two_stage_saits,44.0,PM10,6,60.2232666015625,38.1789665222168,0.564807994936366,60.02485275268555,4295
two_stage_saits,44.0,PM10,24,92.00050354003906,61.56134033203125,0.22500432320676145,59.032344818115234,4310
two_stage_saits,44.0,PM10,72,102.01789855957031,72.003173828125,0.04682505810879056,65.94966888427734,4309
two_stage_saits,44.0,NO2,6,21.932355880737305,15.93669319152832,0.5397960556090771,39.22983169555664,4083
two_stage_saits,44.0,NO2,24,30.64623260498047,22.95787239074707,0.3321392232865201,48.11734390258789,4295
two_stage_saits,44.0,NO2,72,33.27510070800781,25.17315673828125,0.20252537366506262,52.56168746948242,4294
two_stage_saits,44.0,O3,6,22.7399845123291,17.41452407836914,0.3833935794459359,85.0893783569336,4211
two_stage_saits,44.0,O3,24,33.04448699951172,26.200708389282227,0.3748214104419173,76.77501678466797,4238
two_stage_saits,44.0,O3,72,33.33766555786133,26.288227081298828,0.36254886130617725,76.4177017211914,4237
two_stage_saits,44.0,CO,6,806.210205078125,482.1540222167969,0.614641384873055,41.2442626953125,4238
two_stage_saits,44.0,CO,24,1089.3223876953125,674.5159912109375,0.3516842974960521,50.56698989868164,4265
two_stage_saits,44.0,CO,72,1222.54150390625,787.673828125,0.18035956163034106,58.25071334838867,4264
two_stage_saits,44.0,SO2,6,9.454928398132324,5.748631000518799,0.4524417013416844,76.14450073242188,3414
two_stage_saits,44.0,SO2,24,13.61165714263916,9.045047760009766,0.001910628045231011,75.7302017211914,3453
two_stage_saits,44.0,SO2,72,12.45538330078125,8.669072151184082,0.146637902908073,74.82482147216797,3452
proposed,42.0,PM2.5,6,49.71437072753906,30.798145294189453,0.6301507411948233,54.854766845703125,4282
proposed,42.0,PM2.5,24,76.50475311279297,54.26792907714844,0.2752251891732058,67.9338150024414,4295
proposed,42.0,PM2.5,72,86.03643798828125,59.47755432128906,0.0801475359851348,74.60311889648438,4294
proposed,42.0,PM10,6,62.58258819580078,41.18952178955078,0.5300417477136428,53.334564208984375,4295
proposed,42.0,PM10,24,92.81417083740234,64.66092681884766,0.21123532393458977,59.7515983581543,4310
proposed,42.0,PM10,72,100.07083129882812,70.60865783691406,0.0828616050098534,64.9628677368164,4309
proposed,42.0,NO2,6,22.673004150390625,17.08780288696289,0.5081893730347549,42.67230224609375,4083
proposed,42.0,NO2,24,30.506181716918945,23.232086181640625,0.338229449429285,46.60952377319336,4295
proposed,42.0,NO2,72,32.95499801635742,25.03818702697754,0.2177948603546862,50.80231857299805,4294
proposed,42.0,O3,6,23.826677322387695,17.21043586730957,0.3230530542874792,91.65567779541016,4211
proposed,42.0,O3,24,31.448808670043945,24.589067459106445,0.43374179632978405,74.4462661743164,4238
proposed,42.0,O3,72,33.90983200073242,26.61640739440918,0.3404803907713251,79.71501159667969,4237
proposed,42.0,CO,6,847.213134765625,496.25323486328125,0.5744468613821183,43.443931579589844,4238
proposed,42.0,CO,24,1106.3232421875,689.3123168945312,0.331290025509155,51.584510803222656,4265
proposed,42.0,CO,72,1226.788330078125,765.1074829101562,0.17465533011068546,57.43900680541992,4264
proposed,42.0,SO2,6,10.064908027648926,6.370970249176025,0.37951180774618287,100.64744567871094,3414
proposed,42.0,SO2,24,13.973288536071777,10.262202262878418,-0.05182789429190726,81.33181762695312,3453
proposed,42.0,SO2,72,13.116707801818848,9.332767486572266,0.0536127525128286,85.1406478881836,3452
proposed,43.0,PM2.5,6,50.137569427490234,30.683624267578125,0.6238271582416647,60.63812255859375,4282
proposed,43.0,PM2.5,24,76.56040954589844,51.6131706237793,0.274170196954177,67.36344146728516,4295
proposed,43.0,PM2.5,72,87.0061264038086,59.97428512573242,0.059295859819746166,75.23761749267578,4294
proposed,43.0,PM10,6,60.526100158691406,37.52812194824219,0.5604203111265178,53.54531478881836,4295
proposed,43.0,PM10,24,92.95127868652344,62.09794998168945,0.20890321412896196,60.93583679199219,4310
proposed,43.0,PM10,72,102.33851623535156,70.23780822753906,0.04082459221826806,65.37516021728516,4309
proposed,43.0,NO2,6,23.35987663269043,17.694568634033203,0.47793952161984876,47.79325485229492,4083
proposed,43.0,NO2,24,31.275686264038086,23.835718154907227,0.3044226470749174,47.44728469848633,4295
proposed,43.0,NO2,72,33.835853576660156,25.360126495361328,0.17542071390112868,50.57576370239258,4294
proposed,43.0,O3,6,23.282245635986328,18.276214599609375,0.3536356432340886,84.89167022705078,4211
proposed,43.0,O3,24,32.16130828857422,24.72051239013672,0.40779300626707415,79.89238739013672,4238
proposed,43.0,O3,72,34.43397521972656,27.714059829711914,0.31993441119249477,79.16658020019531,4237
proposed,43.0,CO,6,826.179931640625,485.7420959472656,0.5953143832335819,42.72958755493164,4238
proposed,43.0,CO,24,1093.809326171875,679.8641357421875,0.3463323793116181,50.945194244384766,4265
proposed,43.0,CO,72,1233.2742919921875,755.81884765625,0.1659049918116825,56.0596809387207,4264
proposed,43.0,SO2,6,9.996737480163574,6.152159690856934,0.38788858857390707,90.85406494140625,3414
proposed,43.0,SO2,24,12.066879272460938,8.075053215026855,0.21560040718462448,89.85272216796875,3453
proposed,43.0,SO2,72,12.253318786621094,7.944371223449707,0.17410159233118705,83.35446166992188,3452
proposed,44.0,PM2.5,6,48.4395637512207,29.18385124206543,0.6488753209302397,54.60063171386719,4282
proposed,44.0,PM2.5,24,77.29441833496094,53.09995651245117,0.26018601445666867,66.6758041381836,4295
proposed,44.0,PM2.5,72,86.063232421875,61.501068115234375,0.07957453350073496,75.93805694580078,4294
proposed,44.0,PM10,6,59.87778091430664,38.03654098510742,0.569786894226237,61.08091354370117,4295
proposed,44.0,PM10,24,92.70013427734375,62.07997512817383,0.213172460471869,60.498260498046875,4310
proposed,44.0,PM10,72,101.62710571289062,72.20932006835938,0.05411369429080071,66.39630889892578,4309
proposed,44.0,NO2,6,22.310720443725586,16.458738327026367,0.5237807909143832,42.658531188964844,4083
proposed,44.0,NO2,24,31.030174255371094,23.348873138427734,0.31530026828982183,49.415771484375,4295
proposed,44.0,NO2,72,32.74687957763672,25.03754997253418,0.22764333122550062,50.439517974853516,4294
proposed,44.0,O3,6,22.487150192260742,16.682697296142578,0.3970288432364105,83.79769897460938,4211
proposed,44.0,O3,24,32.37449264526367,24.956295013427734,0.3999160508334224,81.74254608154297,4238
proposed,44.0,O3,72,33.617671966552734,26.580101013183594,0.35179585436284966,77.67288970947266,4237
proposed,44.0,CO,6,816.4329833984375,483.92529296875,0.6048067310580121,41.994361877441406,4238
proposed,44.0,CO,24,1103.0556640625,668.5010375976562,0.3352342932557856,51.10906219482422,4265
proposed,44.0,CO,72,1205.95849609375,766.6640625,0.20244470827925487,57.35276794433594,4264
proposed,44.0,SO2,6,10.0043306350708,6.3072590827941895,0.3869583397435581,78.54430389404297,3414
proposed,44.0,SO2,24,13.573441505432129,9.065454483032227,0.0075070764904507925,76.02485656738281,3453
proposed,44.0,SO2,72,13.344820022583008,9.929754257202148,0.020409374640220634,78.5496597290039,3452
variant_B,42.0,PM2.5,6,49.671485900878906,30.67374038696289,0.6307884953607744,54.65455627441406,4282
variant_B,42.0,PM2.5,24,76.42428588867188,54.14073181152344,0.2767489771257666,67.8113784790039,4295
variant_B,42.0,PM2.5,72,86.02668762207031,59.501338958740234,0.08035590052491659,74.63890075683594,4294
variant_B,42.0,PM10,6,62.256961822509766,40.75436782836914,0.5349195408310251,53.12358856201172,4295
variant_B,42.0,PM10,24,92.9692611694336,64.89599609375,0.2085971268413993,59.90373611450195,4310
variant_B,42.0,PM10,72,99.99992370605469,70.42579650878906,0.084160912465292,64.91503143310547,4309
variant_B,42.0,NO2,6,22.66215705871582,17.099895477294922,0.508659877853856,42.52260208129883,4083
variant_B,42.0,NO2,24,30.482030868530273,23.196107864379883,0.3392768550793731,46.51345443725586,4295
variant_B,42.0,NO2,72,32.91609191894531,25.01382064819336,0.21964075150665308,50.86050796508789,4294
variant_B,42.0,O3,6,23.96721839904785,17.264808654785156,0.31504353761510906,91.78778839111328,4211
variant_B,42.0,O3,24,31.370309829711914,24.516830444335938,0.43656511731098957,74.51420593261719,4238
variant_B,42.0,O3,72,33.781463623046875,26.48103904724121,0.34546412216964506,78.9474105834961,4237
variant_B,42.0,CO,6,846.6640014648438,497.41766357421875,0.574998318553436,43.49763488769531,4238
variant_B,42.0,CO,24,1106.146240234375,690.280517578125,0.331503973683981,51.678321838378906,4265
variant_B,42.0,CO,72,1226.151611328125,765.4865112304688,0.17551182745993588,57.48309326171875,4264
variant_B,42.0,SO2,6,10.038216590881348,6.360864639282227,0.38279840287847877,102.02619934082031,3414
variant_B,42.0,SO2,24,13.955574989318848,10.247276306152344,-0.049162863124147416,81.04206848144531,3453
variant_B,42.0,SO2,72,13.061112403869629,9.280515670776367,0.061618328918711884,84.88519287109375,3452
variant_B,43.0,PM2.5,6,50.110408782958984,30.700279235839844,0.6242345744325057,60.60060119628906,4282
variant_B,43.0,PM2.5,24,76.66548156738281,51.687164306640625,0.2721765753439508,67.48631286621094,4295
variant_B,43.0,PM2.5,72,87.44590759277344,60.061553955078125,0.049762082422992515,75.41674041748047,4294
variant_B,43.0,PM10,6,60.41261291503906,37.480281829833984,0.5620671767401828,53.0459098815918,4295
variant_B,43.0,PM10,24,92.84782409667969,62.04842758178711,0.21066325852096612,60.55631637573242,4310
variant_B,43.0,PM10,72,102.20465087890625,70.17671203613281,0.0433322394541259,65.30040740966797,4309
variant_B,43.0,NO2,6,23.379276275634766,17.720273971557617,0.4770720869384183,47.758399963378906,4083
variant_B,43.0,NO2,24,31.451704025268555,23.969587326049805,0.2965713059114077,47.7132453918457,4295
variant_B,43.0,NO2,72,33.882205963134766,25.362573623657227,0.17316018913465359,50.53572082519531,4294
variant_B,43.0,O3,6,23.21807098388672,18.17932891845703,0.3571939181984697,84.59208679199219,4211
variant_B,43.0,O3,24,32.130859375,24.67347526550293,0.40891383706931217,80.18807220458984,4238
variant_B,43.0,O3,72,34.42035675048828,27.695741653442383,0.32047223075044573,79.18041229248047,4237
variant_B,43.0,CO,6,825.6936645507812,489.704345703125,0.5957906319323858,43.10107421875,4238
variant_B,43.0,CO,24,1090.8592529296875,678.3054809570312,0.34985360422329237,50.810462951660156,4265
variant_B,43.0,CO,72,1233.5953369140625,755.8407592773438,0.16547071795773416,56.08429718017578,4264
variant_B,43.0,SO2,6,9.991477012634277,6.165787696838379,0.38853261993324995,90.37797546386719,3414
variant_B,43.0,SO2,24,12.028115272521973,8.038945198059082,0.2206318577115951,89.84507751464844,3453
variant_B,43.0,SO2,72,12.186397552490234,7.895267963409424,0.1830981679287743,83.96378326416016,3452
variant_B,44.0,PM2.5,6,48.362735748291016,29.155351638793945,0.6499882891434594,55.081539154052734,4282
variant_B,44.0,PM2.5,24,77.12875366210938,53.14921188354492,0.26335381657389545,66.78026580810547,4295
variant_B,44.0,PM2.5,72,85.89627075195312,61.44569396972656,0.08314213957507066,75.79047393798828,4294
variant_B,44.0,PM10,6,59.55609893798828,37.794681549072266,0.5743969333902814,60.35105514526367,4295
variant_B,44.0,PM10,24,92.5427474975586,61.9064826965332,0.21584184413766794,60.364131927490234,4310
variant_B,44.0,PM10,72,101.57275390625,72.29631042480469,0.05512513581388867,66.27192687988281,4309
variant_B,44.0,NO2,6,22.430463790893555,16.637331008911133,0.5186552348991795,43.970733642578125,4083
variant_B,44.0,NO2,24,30.882522583007812,23.200712203979492,0.3218008059208035,49.31562423706055,4295
variant_B,44.0,NO2,72,32.690277099609375,24.976346969604492,0.23031102553049454,50.6888313293457,4294
variant_B,44.0,O3,6,22.540136337280273,16.806507110595703,0.39418393642450567,83.61492156982422,4211
variant_B,44.0,O3,24,32.241943359375,24.92953872680664,0.4048197278109714,79.17593383789062,4238
variant_B,44.0,O3,72,33.69551467895508,26.692033767700195,0.34879053545872907,77.1821060180664,4237
variant_B,44.0,CO,6,810.0902099609375,476.0254821777344,0.6109232928733239,41.81736755371094,4238
variant_B,44.0,CO,24,1104.4664306640625,668.2747802734375,0.3335328084147876,51.11376190185547,4265
variant_B,44.0,CO,72,1207.3363037109375,765.9807739257812,0.20062121903535235,57.19999694824219,4264
variant_B,44.0,SO2,6,9.980411529541016,6.314808368682861,0.3898862799959274,76.13201904296875,3414
variant_B,44.0,SO2,24,13.693950653076172,9.194994926452637,-0.010194436508547788,74.45336151123047,3453
variant_B,44.0,SO2,72,13.37903118133545,9.941353797912598,0.015380331357542909,78.32817077636719,3452
proposed_md,42.0,PM2.5,6,51.193939208984375,32.649818420410156,0.6078086915034677,60.630859375,4282
proposed_md,42.0,PM2.5,24,76.70252227783203,55.05613327026367,0.2714731510938452,68.02527618408203,4295
proposed_md,42.0,PM2.5,72,85.74481201171875,59.49027633666992,0.08637277388534814,75.54246520996094,4294
proposed_md,42.0,PM10,6,62.86089324951172,41.329898834228516,0.5258526164232408,54.78644943237305,4295
proposed_md,42.0,PM10,24,93.65789031982422,65.20263671875,0.19682976167765065,59.598148345947266,4310
proposed_md,42.0,PM10,72,99.51941680908203,70.00535583496094,0.0929411634680618,64.71855926513672,4309
proposed_md,42.0,NO2,6,22.86603355407715,17.111459732055664,0.4997795680236209,43.20904541015625,4083
proposed_md,42.0,NO2,24,30.62518882751465,23.297239303588867,0.33305612231678094,48.125640869140625,4295
proposed_md,42.0,NO2,72,32.938777923583984,25.024845123291016,0.21856475043987733,52.681636810302734,4294
proposed_md,42.0,O3,6,25.70665168762207,19.24346160888672,0.21201355293302127,104.4473648071289,4211
proposed_md,42.0,O3,24,32.288936614990234,24.97868537902832,0.4030835985227703,76.93421173095703,4238
proposed_md,42.0,O3,72,34.7796745300293,27.289627075195312,0.30621073971374413,84.87255859375,4237
proposed_md,42.0,CO,6,843.3544311523438,501.1043395996094,0.57831443917436,46.155357360839844,4238
proposed_md,42.0,CO,24,1096.7811279296875,687.18017578125,0.34277567127223674,51.380550384521484,4265
proposed_md,42.0,CO,72,1220.9779052734375,763.8820190429688,0.1824548095088524,58.25688934326172,4264
proposed_md,42.0,SO2,6,10.055442810058594,6.3925275802612305,0.3806782630810075,99.56541442871094,3414
proposed_md,42.0,SO2,24,14.781851768493652,10.725530624389648,-0.17707772877564776,83.37019348144531,3453
proposed_md,42.0,SO2,72,13.26175308227539,9.31319808959961,0.03256668043704558,85.81214904785156,3452
proposed_md,43.0,PM2.5,6,52.279579162597656,34.375362396240234,0.5909983527916676,76.92908477783203,4282
proposed_md,43.0,PM2.5,24,76.08397674560547,51.59450149536133,0.28317580335904535,67.71379852294922,4295
proposed_md,43.0,PM2.5,72,85.2441177368164,60.97279739379883,0.09701152001237223,75.05615997314453,4294
proposed_md,43.0,PM10,6,61.72833251953125,39.44765853881836,0.5427840868327412,66.5165023803711,4295
proposed_md,43.0,PM10,24,93.67967224121094,62.800907135009766,0.19645611764560922,63.27488327026367,4310
proposed_md,43.0,PM10,72,101.56671905517578,70.45475769042969,0.055237442635103995,64.97010803222656,4309
proposed_md,43.0,NO2,6,23.61355972290039,17.914997100830078,0.46653903520503104,51.31550979614258,4083
proposed_md,43.0,NO2,24,31.07278060913086,23.654216766357422,0.31341870472366085,47.10629653930664,4295
proposed_md,43.0,NO2,72,33.3718147277832,25.150264739990234,0.19788288613174676,50.88685607910156,4294
proposed_md,43.0,O3,6,23.49626922607422,18.2973690032959,0.34169746932347045,84.37569427490234,4211
proposed_md,43.0,O3,24,32.69938278198242,25.115224838256836,0.38781144293067704,82.20823669433594,4238
proposed_md,43.0,O3,72,34.28050994873047,27.4337158203125,0.32598268147924336,79.23255920410156,4237
proposed_md,43.0,CO,6,813.076904296875,482.1018371582031,0.6080490399351974,47.70874786376953,4238
proposed_md,43.0,CO,24,1093.422119140625,685.7224731445312,0.34679510290861293,50.849700927734375,4265
proposed_md,43.0,CO,72,1217.1778564453125,769.4107666015625,0.18753584652452515,56.53419494628906,4264
proposed_md,43.0,SO2,6,9.907971382141113,6.3417649269104,0.3987108047459734,93.31100463867188,3414
proposed_md,43.0,SO2,24,13.0125093460083,8.910271644592285,0.08784315981508983,95.83700561523438,3453
proposed_md,43.0,SO2,72,12.367995262145996,8.36768913269043,0.15857042752046735,85.13740539550781,3452
proposed_md,44.0,PM2.5,6,50.85737991333008,32.781314849853516,0.6129484330202959,74.61013793945312,4282
proposed_md,44.0,PM2.5,24,76.32109832763672,52.77446365356445,0.27870067813349875,66.05204010009766,4295
proposed_md,44.0,PM2.5,72,85.7453384399414,63.05554962158203,0.08636148747277661,76.27933502197266,4294
proposed_md,44.0,PM10,6,63.682281494140625,43.36671447753906,0.5133805456414328,80.77732849121094,4295
proposed_md,44.0,PM10,24,92.62886047363281,61.737918853759766,0.21438185366359375,61.449920654296875,4310
proposed_md,44.0,PM10,72,101.71613311767578,73.47186279296875,0.052455702142926386,66.65811157226562,4309
proposed_md,44.0,NO2,6,22.58371925354004,16.453760147094727,0.512055250809178,43.839176177978516,4083
proposed_md,44.0,NO2,24,30.556428909301758,22.922508239746094,0.3360475923246379,48.61033630371094,4295
proposed_md,44.0,NO2,72,32.38445281982422,24.80123519897461,0.24464490287475948,50.8924560546875,4294
proposed_md,44.0,O3,6,22.627763748168945,17.041156768798828,0.3894644648931831,86.58993530273438,4211
proposed_md,44.0,O3,24,33.104713439941406,25.749120712280273,0.3725403681131776,85.89612579345703,4238
proposed_md,44.0,O3,72,33.645042419433594,26.322120666503906,0.3507399790665954,78.42205047607422,4237
proposed_md,44.0,CO,6,816.3970947265625,480.8862609863281,0.6048414343960433,42.747467041015625,4238
proposed_md,44.0,CO,24,1088.59912109375,674.3825073242188,0.3525449437100515,50.675392150878906,4265
proposed_md,44.0,CO,72,1216.048583984375,784.9091186523438,0.18904266814695114,57.96015167236328,4264
proposed_md,44.0,SO2,6,10.905203819274902,6.893459320068359,0.2715806291155325,87.38343811035156,3414
proposed_md,44.0,SO2,24,14.631243705749512,9.675309181213379,-0.15321413562485198,81.53407287597656,3453
proposed_md,44.0,SO2,72,13.525590896606445,9.89845085144043,-0.006309708435797923,76.9850082397461,3452
