model,seed,pollutant,horizon,RMSE,MAE,R2,sMAPE,n
proposed,44.0,PM10,24,106.25715637207031,70.86466217041016,0.5536769917253108,46.462379455566406,3807.0
proposed,44.0,PM10,72,118.49320220947266,81.8508529663086,0.4462405191880623,50.457157135009766,3797.0
proposed,44.0,NO2,6,13.25600814819336,5.365488529205322,0.6376947960065622,74.44535827636719,3702.0
proposed,44.0,NO2,24,15.281622886657715,6.852959632873535,0.6124611537627145,72.96516418457031,3819.0
proposed,44.0,NO2,72,17.239362716674805,7.045673370361328,0.4981076097448641,77.32678985595703,3817.0
proposed,44.0,O3,6,9.06638240814209,5.312180995941162,0.7338101272352917,84.64555358886719,3633.0
proposed,44.0,O3,24,14.242918014526367,7.061898708343506,0.4424055805507813,88.37211608886719,3639.0
proposed,44.0,O3,72,16.04606819152832,8.022171974182129,0.2795699152470985,82.30674743652344,3633.0
proposed,44.0,CO,6,1.8551076650619507,0.806765079498291,0.529290851989241,42.26249313354492,3950.0
proposed,44.0,CO,24,2.1651618480682373,1.0083580017089844,0.3494454987501945,48.72148513793945,4017.0
proposed,44.0,CO,72,2.5807716846466064,1.2496492862701416,0.05793263115168401,55.89506530761719,4021.0
proposed,44.0,SO2,6,22.809194564819336,4.427910804748535,0.24205886459588621,56.311370849609375,3871.0
proposed,44.0,SO2,24,24.231056213378906,6.11211633682251,0.15752863751892277,61.329811096191406,3948.0
proposed,44.0,SO2,72,26.332304000854492,6.752540588378906,0.03569258567260081,64.04668426513672,3950.0
variant_B,42.0,PM2.5,6,66.893310546875,34.33185958862305,0.4675323954444789,48.183189392089844,4459.0
variant_B,42.0,PM2.5,24,76.64645385742188,42.49612045288086,0.4451717925914559,45.96426010131836,4569.0
variant_B,42.0,PM2.5,72,79.80533599853516,46.806724548339844,0.3989504829790589,50.94441604614258,4566.0
variant_B,42.0,PM10,6,85.6583251953125,51.803157806396484,0.49225041847098094,48.56436538696289,3707.0
variant_B,42.0,PM10,24,109.14349365234375,72.98338317871094,0.5291000963935009,46.33382797241211,3807.0
variant_B,42.0,PM10,72,119.15345764160156,83.55641174316406,0.440052184715612,51.49504470825195,3797.0
variant_B,42.0,NO2,6,13.717438697814941,5.764538764953613,0.6120327010494592,71.32508850097656,3702.0
variant_B,42.0,NO2,24,15.200188636779785,6.832052707672119,0.6165804817123534,73.94420623779297,3819.0
variant_B,42.0,NO2,72,16.15056800842285,7.707603454589844,0.5595021738320112,81.46244049072266,3817.0
variant_B,42.0,O3,6,11.852799415588379,6.2865118980407715,0.5450482325968053,88.80133056640625,3633.0
variant_B,42.0,O3,24,16.66431427001953,7.979530334472656,0.23669972003584805,76.98883056640625,3639.0
variant_B,42.0,O3,72,17.772693634033203,8.264820098876953,0.11618555624175975,83.85692596435547,3633.0
variant_B,42.0,CO,6,1.8874362707138062,0.7938677072525024,0.5127419617400625,45.91035461425781,3950.0
variant_B,42.0,CO,24,2.069392442703247,0.9071239829063416,0.4057234520406787,43.89619445800781,4017.0
variant_B,42.0,CO,72,2.5989561080932617,1.113771677017212,0.044609995408546266,49.127586364746094,4021.0
variant_B,42.0,SO2,6,21.979463577270508,4.258889198303223,0.29619918045928306,65.2298355102539,3871.0
variant_B,42.0,SO2,24,24.410484313964844,5.950864315032959,0.1450057509911249,59.37346649169922,3948.0
variant_B,42.0,SO2,72,26.16759490966797,6.568674564361572,0.047718300501774835,64.65850067138672,3950.0
variant_B,43.0,PM2.5,6,66.78175354003906,33.936317443847656,0.46930698892759126,45.647544860839844,4459.0
variant_B,43.0,PM2.5,24,75.95250701904297,43.099945068359375,0.4551730179450638,47.79541015625,4569.0
variant_B,43.0,PM2.5,72,82.1016616821289,50.23170471191406,0.363863515001539,53.834678649902344,4566.0
variant_B,43.0,PM10,6,85.72993469238281,49.97989273071289,0.4914011185759002,48.76844787597656,3707.0
variant_B,43.0,PM10,24,108.49563598632812,73.65555572509766,0.5346738321051829,47.8470573425293,3807.0
variant_B,43.0,PM10,72,121.48725891113281,84.37287902832031,0.4179025151287895,52.213497161865234,3797.0
variant_B,43.0,NO2,6,13.90658950805664,6.232615947723389,0.6012595320335852,77.42572021484375,3702.0
variant_B,43.0,NO2,24,15.620306015014648,6.816126823425293,0.595092905610012,75.80671691894531,3819.0
variant_B,43.0,NO2,72,18.20223617553711,8.14891242980957,0.4404772531019151,81.32310485839844,3817.0
variant_B,43.0,O3,6,12.077215194702148,6.935519695281982,0.5276573778095848,83.22142791748047,3633.0
variant_B,43.0,O3,24,16.37867546081543,7.936769962310791,0.2626426210203868,74.00794982910156,3639.0
variant_B,43.0,O3,72,18.6031436920166,9.654378890991211,0.03166130031466441,82.00218200683594,3633.0
variant_B,43.0,CO,6,1.8812062740325928,0.8398346304893494,0.5159533633927129,47.219276428222656,3950.0
variant_B,43.0,CO,24,2.077557325363159,0.8646001815795898,0.4010246880276823,45.1419563293457,4017.0
variant_B,43.0,CO,72,2.5112390518188477,1.0240182876586914,0.1080121794785035,48.699440002441406,4021.0
variant_B,43.0,SO2,6,21.317306518554688,4.265248775482178,0.33796612883679866,58.88146209716797,3871.0
variant_B,43.0,SO2,24,23.658645629882812,5.967963218688965,0.1968619823006309,60.36900329589844,3948.0
variant_B,43.0,SO2,72,25.820709228515625,6.552696704864502,0.07279850640841867,63.46583557128906,3950.0
variant_B,44.0,PM2.5,6,67.4365463256836,34.67560958862305,0.45884906172152384,46.343788146972656,4459.0
variant_B,44.0,PM2.5,24,75.4041748046875,43.60126495361328,0.4630113122792999,49.284645080566406,4569.0
variant_B,44.0,PM2.5,72,78.8627700805664,46.55656433105469,0.4130644721383101,53.829490661621094,4566.0
variant_B,44.0,PM10,6,83.08482360839844,46.226383209228516,0.522301514604725,42.99769592285156,3707.0
variant_B,44.0,PM10,24,105.53076171875,69.57991027832031,0.5597584048586843,45.545223236083984,3807.0
variant_B,44.0,PM10,72,117.52513885498047,80.7276611328125,0.45525177255607463,49.876949310302734,3797.0
variant_B,44.0,NO2,6,13.27796459197998,5.565234184265137,0.636493604004159,76.69136047363281,3702.0
variant_B,44.0,NO2,24,15.221026420593262,6.855660915374756,0.6155284679762087,74.17300415039062,3819.0
variant_B,44.0,NO2,72,17.151647567749023,6.94455099105835,0.5032019322754575,75.96589660644531,3817.0
variant_B,44.0,O3,6,10.144505500793457,5.88149881362915,0.6667384219650545,88.03300476074219,3633.0
variant_B,44.0,O3,24,15.250067710876465,7.413820743560791,0.3607598498247061,89.34719848632812,3639.0
variant_B,44.0,O3,72,16.69102668762207,8.15946102142334,0.22049174685708595,82.7259292602539,3633.0
variant_B,44.0,CO,6,1.898876667022705,0.8637985587120056,0.5068171948632452,44.321449279785156,3950.0
variant_B,44.0,CO,24,2.1432883739471436,0.9893801808357239,0.3625235531964537,46.56129455566406,4017.0
variant_B,44.0,CO,72,2.5779314041137695,1.2176052331924438,0.060005140394535195,54.372955322265625,4021.0
variant_B,44.0,SO2,6,22.51563262939453,4.402017593383789,0.26144321737474496,56.885284423828125,3871.0
variant_B,44.0,SO2,24,23.856306076049805,6.028977394104004,0.18338597314229443,60.89634704589844,3948.0
variant_B,44.0,SO2,72,26.011676788330078,6.701786518096924,0.05903281477600131,63.5772590637207,3950.0
proposed_md,42.0,PM2.5,6,66.24041748046875,34.7261962890625,0.4778757311678479,49.770790100097656,4459.0
proposed_md,42.0,PM2.5,24,77.30408477783203,43.05705642700195,0.4356099830104143,45.880889892578125,4569.0
proposed_md,42.0,PM2.5,72,80.46794891357422,46.55927658081055,0.388928127024745,50.36343765258789,4566.0
proposed_md,42.0,PM10,6,84.01119995117188,50.136539459228516,0.5115896506079991,47.28978729248047,3707.0
proposed_md,42.0,PM10,24,108.46041870117188,72.7375717163086,0.534975871719888,46.72571563720703,3807.0
proposed_md,42.0,PM10,72,117.5597915649414,82.04244232177734,0.45493047923933294,51.19752883911133,3797.0
proposed_md,42.0,NO2,6,13.694093704223633,5.478373050689697,0.6133521047140904,69.24781036376953,3702.0
proposed_md,42.0,NO2,24,15.06180191040039,6.687445640563965,0.6235301926530028,79.01215362548828,3819.0
proposed_md,42.0,NO2,72,16.214820861816406,7.197007656097412,0.5559901523590394,79.89871215820312,3817.0
proposed_md,42.0,O3,6,10.971735000610352,5.946191310882568,0.6101710684196798,88.00726318359375,3633.0
proposed_md,42.0,O3,24,15.796544075012207,7.549986362457275,0.3141255472859188,73.84461975097656,3639.0
proposed_md,42.0,O3,72,16.80585289001465,8.064582824707031,0.20972966390061665,85.50798034667969,3633.0
proposed_md,42.0,CO,6,1.8473533391952515,0.740832507610321,0.5332177244969876,44.22452163696289,3950.0
proposed_md,42.0,CO,24,2.1048424243927,0.9285694360733032,0.38518839790763004,44.78929901123047,4017.0
proposed_md,42.0,CO,72,2.555060386657715,1.08467698097229,0.07661008499788702,48.86211395263672,4021.0
proposed_md,42.0,SO2,6,22.4215030670166,4.3394999504089355,0.26760553242673024,66.29043579101562,3871.0
proposed_md,42.0,SO2,24,25.12921142578125,5.972726821899414,0.09391674251214954,60.21692657470703,3948.0
proposed_md,42.0,SO2,72,26.432506561279297,6.463996410369873,0.02833966973712254,64.84278106689453,3950.0
proposed_md,43.0,PM2.5,6,68.26004028320312,38.646724700927734,0.44555201978296255,50.87925720214844,4459.0
proposed_md,43.0,PM2.5,24,81.54376220703125,51.85637664794922,0.37200540776163116,54.161834716796875,4569.0
proposed_md,43.0,PM2.5,72,82.6904525756836,52.131927490234375,0.3547068001834377,56.81548309326172,4566.0
proposed_md,43.0,PM10,6,82.23099517822266,50.22291946411133,0.5320693594416515,49.233131408691406,3707.0
proposed_md,43.0,PM10,24,110.5177993774414,77.25410461425781,0.5171664995868138,49.685943603515625,3807.0
proposed_md,43.0,PM10,72,122.3664779663086,86.2628173828125,0.40944655533096375,52.574642181396484,3797.0
proposed_md,43.0,NO2,6,12.980856895446777,5.147776126861572,0.6525792663845507,71.07572174072266,3702.0
proposed_md,43.0,NO2,24,14.61607837677002,6.7939324378967285,0.6454822343407309,78.34320068359375,3819.0
proposed_md,43.0,NO2,72,16.475534439086914,8.263738632202148,0.541597191090712,82.8263168334961,3817.0
proposed_md,43.0,O3,6,10.57232666015625,5.6304426193237305,0.6380366368737331,73.82083129882812,3633.0
proposed_md,43.0,O3,24,14.745102882385254,6.948058128356934,0.40239247930104516,75.93634796142578,3639.0
proposed_md,43.0,O3,72,16.546438217163086,8.034062385559082,0.23393841780143065,88.2597885131836,3633.0
proposed_md,43.0,CO,6,1.8967498540878296,0.8358525633811951,0.5079213762523869,56.6305046081543,3950.0
proposed_md,43.0,CO,24,2.0894768238067627,0.8996090292930603,0.39413189897971124,45.346435546875,4017.0
proposed_md,43.0,CO,72,2.5392301082611084,1.1383051872253418,0.08801664932705278,51.160518646240234,4021.0
proposed_md,43.0,SO2,6,22.58848762512207,4.542499542236328,0.25665585160953797,60.4410514831543,3871.0
proposed_md,43.0,SO2,24,24.415069580078125,6.292050361633301,0.1446844696163313,60.36507034301758,3948.0
proposed_md,43.0,SO2,72,25.947601318359375,7.147803783416748,0.06366283601255551,68.01742553710938,3950.0
proposed_md,44.0,PM2.5,6,67.9292984008789,35.710514068603516,0.45091188027063445,49.61745834350586,4459.0
proposed_md,44.0,PM2.5,24,80.22498321533203,47.44803237915039,0.39215387563967263,49.32787322998047,4569.0
proposed_md,44.0,PM2.5,72,81.46025085449219,49.1763916015625,0.3737642570776838,52.68326950073242,4566.0
proposed_md,44.0,PM10,6,81.65513610839844,47.711456298828125,0.5386001351382934,45.54627990722656,3707.0
proposed_md,44.0,PM10,24,112.48908996582031,75.54106140136719,0.4997884227451447,48.44110107421875,3807.0
proposed_md,44.0,PM10,72,121.64817810058594,83.36255645751953,0.416359368215935,50.57390213012695,3797.0
proposed_md,44.0,NO2,6,13.608280181884766,5.747466564178467,0.6181827706850394,82.75609588623047,3702.0
proposed_md,44.0,NO2,24,15.353690147399902,6.919503211975098,0.6087973290757411,76.51681518554688,3819.0
proposed_md,44.0,NO2,72,17.013093948364258,7.82513427734375,0.5111959510436241,81.34132385253906,3817.0
proposed_md,44.0,O3,6,10.20241641998291,5.579657077789307,0.662922633414994,69.5024185180664,3633.0
proposed_md,44.0,O3,24,14.66454029083252,7.2679033279418945,0.40890486543932614,73.06124877929688,3639.0
proposed_md,44.0,O3,72,16.93690299987793,8.390442848205566,0.19735671262523158,81.9044189453125,3633.0
proposed_md,44.0,CO,6,1.7068841457366943,0.6684881448745728,0.6015053563601463,39.707889556884766,3950.0
proposed_md,44.0,CO,24,2.2339489459991455,0.9991479516029358,0.30745282984494804,50.366085052490234,4017.0
proposed_md,44.0,CO,72,2.536414861679077,1.1231374740600586,0.09003783706873025,54.51203155517578,4021.0
proposed_md,44.0,SO2,6,22.947933197021484,4.394628524780273,0.23281033480887792,59.8284797668457,3871.0
proposed_md,44.0,SO2,24,24.256851196289062,6.104434967041016,0.15573405934201467,61.81061935424805,3948.0
proposed_md,44.0,SO2,72,26.158567428588867,6.795964241027832,0.04837528081639486,66.64225769042969,3950.0
