model,seed,pollutant,horizon,RMSE,MAE,R2,sMAPE,n
gru_d,44.0,PM10,24,91.50096130371094,64.71403503417969,-0.13647641058151683,50.760597229003906,540
gru_d,44.0,PM10,72,95.80908203125,72.17407989501953,-0.2507991188905965,57.15558624267578,540
gru_d,44.0,NO2,6,9.606807708740234,7.300314903259277,0.16569003438790175,29.106033325195312,540
gru_d,44.0,NO2,24,16.220279693603516,12.628251075744629,0.05375558995778629,33.75135040283203,540
gru_d,44.0,NO2,72,16.986682891845703,13.55552864074707,-0.04754445961198983,36.292869567871094,540
gru_d,44.0,O3,6,22.462717056274414,12.098750114440918,0.12338718531438297,69.59139251708984,540
gru_d,44.0,O3,24,24.379634857177734,12.889436721801758,0.01472475397747175,65.29256439208984,540
gru_d,44.0,O3,72,24.648033142089844,13.144511222839355,-0.017711975866614882,67.65320587158203,540
gru_d,44.0,CO,6,0.5161874294281006,0.29440218210220337,0.09822609813314254,34.33799362182617,540
gru_d,44.0,CO,24,0.7553513050079346,0.5378889441490173,-0.05288483148381706,40.78963088989258,540
gru_d,44.0,CO,72,0.7996346950531006,0.5755389332771301,-0.18012564887572702,43.12648010253906,540
gru_d,44.0,SO2,6,4.428935527801514,2.9375851154327393,-0.6860233352579768,27.234333038330078,540
gru_d,44.0,SO2,24,4.958238124847412,3.2464325428009033,0.2876035406117746,25.508140563964844,540
gru_d,44.0,SO2,72,5.057313919067383,3.234126091003418,0.24067923609294606,25.587383270263672,540
dlinear,42.0,PM2.5,6,21.259275436401367,15.903316497802734,0.24130385596900794,45.84760665893555,540
dlinear,42.0,PM2.5,24,26.283987045288086,21.775094985961914,-0.2189578548693356,51.29176330566406,540
dlinear,42.0,PM2.5,72,26.505638122558594,20.126970291137695,-0.22898548729300416,56.588043212890625,540
dlinear,42.0,PM10,6,58.016475677490234,37.74755859375,0.25750583216458556,39.70221710205078,540
dlinear,42.0,PM10,24,93.69489288330078,73.16248321533203,-0.1916287389566389,54.340118408203125,540
dlinear,42.0,PM10,72,92.73880767822266,72.02925872802734,-0.17191802538431822,56.18342590332031,540
dlinear,42.0,NO2,6,10.84301471710205,8.63556957244873,-0.0628436190778372,33.62998580932617,540
dlinear,42.0,NO2,24,16.857236862182617,13.28117561340332,-0.02202015652506195,34.86809539794922,540
dlinear,42.0,NO2,72,16.514768600463867,13.281472206115723,0.00985157456803576,35.50430679321289,540
dlinear,42.0,O3,6,22.94123077392578,11.483246803283691,0.08564109823616395,69.28988647460938,540
